name,_id,host_name,location_cluster,location,lat,lon,type_house,sum,min_days,amt_reviews,last_dt,avg_reviews,total_host,target
Cozy bedroom in Forest Hills,1609077,Nadia,Queens,Forest Hills,40.71127,-73.84278,Private room,125,2,3,2018-10-10,0.13,3,364
Awesome Privat Room+Privat bathroom in Bushwick,41861163,Vivian,Brooklyn,Bushwick,40.69521,-73.90959,Private room,50,7,0,,,1,0
Modern Luxury Chelsea Apt w/ Large Sunny Patios,35890377,Carrie,Manhattan,Chelsea,40.74135,-73.99507,Entire home/apt,425,2,59,2019-06-27,1.38,1,39
Huge bedroom in a renovated apt (females only!),43960739,Eliana,Manhattan,Washington Heights,40.84345,-73.94079,Private room,65,3,21,2019-05-27,1.12,2,1
sweetheart studio,183610844,Helen,Queens,Fresh Meadows,40.72688,-73.79198,Private room,50,2,6,2019-07-03,0.42,1,51
Sunny  Space in Crown Heights,77778146,Andre,Brooklyn,Crown Heights,40.66631,-73.94764,Private room,95,30,3,2018-09-03,0.15,8,189
Cozy apartment in Midtown!,258800798,Zana,Manhattan,Hell's Kitchen,40.75533,-73.99781,Entire home/apt,200,1,9,2019-07-01,4.58,1,190
En suite room  Upper West Side,36055888,Ryan,Manhattan,Harlem,40.83019,-73.94991,Private room,75,2,1,2015-07-26,0.02,1,0
Gorgeous New 1BR_Heart of Midtown,2119276,Host,Manhattan,Hell's Kitchen,40.76613,-73.98721,Entire home/apt,180,30,16,2019-04-22,0.25,39,337
Downtown Brooklyn exquisite private room epic view,225618164,Sergii,Brooklyn,Gowanus,40.6832,-73.9891,Private room,70,30,0,,,3,365
Bright and modern 1 BR in Williamsburg w/balcony,39054866,Kevin,Brooklyn,Williamsburg,40.71238,-73.96279,Entire home/apt,160,3,1,2016-10-09,0.03,1,0
1A. Studio & Stay. 30 minutes to Midtown Manhattan,37678939,Chantal,Bronx,Concourse Village,40.83372,-73.91187,Private room,70,2,0,,,2,81
Spacious & Sunny Brooklyn Home,5188470,Zoe,Brooklyn,Flatbush,40.6437,-73.95973,Entire home/apt,65,4,11,2019-07-07,1.46,1,19
The Artist Retreat Duplex and Garden 2,90860,Amy,Brooklyn,Bedford-Stuyvesant,40.68272,-73.9303,Entire home/apt,170,2,0,,,4,89
Prime SOHO Luxury penthouse Loft,62103724,Joe,Manhattan,NoHo,40.72569,-73.99519,Entire home/apt,399,3,51,2019-06-17,1.76,1,336
"Brooklyn, Sundrenched & Peaceful",1862576,Gan,Brooklyn,Sunset Park,40.65168,-74.00178,Entire home/apt,105,7,3,2016-01-06,0.06,1,0
Dramatic quiet light filled 18' high E village apt,256981777,Scott,Manhattan,East Village,40.72388,-73.97902,Entire home/apt,245,30,0,,,1,16
Private room in astoria for a month!,90043913,Yudum,Queens,Astoria,40.77013,-73.92092,Private room,60,2,2,2019-06-10,1.22,2,34
One Bedroom in Gramercy,21923346,John,Manhattan,East Village,40.73215,-73.9866,Entire home/apt,225,2,6,2019-01-23,0.57,1,87
Large 3 Bedroom Apartment in Hell's Kitchen,53829616,Joaquin,Manhattan,Hell's Kitchen,40.75979,-73.98953,Entire home/apt,395,6,1,2018-01-01,0.05,1,0
Cozy + Chic Harlem Apartment,33869262,Madeline,Manhattan,Harlem,40.82364,-73.94472,Entire home/apt,125,2,19,2019-06-30,2.35,1,37
Freshly furnished private room - GREAT Location!,242962235,Yuval,Queens,Ridgewood,40.70912,-73.89685,Private room,42,30,3,2019-07-05,0.86,23,311
Sonder | Stock Exchange | Tasteful 3BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70632,-74.0116,Entire home/apt,468,2,11,2019-06-21,3.0,327,267
Sonder | 116 John | Laid-Back Studio + Gym,219517861,Sonder (NYC),Manhattan,Financial District,40.70803,-74.00639,Entire home/apt,100,29,0,,,327,325
"Private, Clean, Spacious Room with Full Bathroom",28875304,Sebastian,Brooklyn,Bushwick,40.68856,-73.91503,Private room,85,4,4,2019-01-02,0.13,2,8
Sunshine Studio near Columbia U,22099204,Cinthia,Manhattan,Upper West Side,40.80229,-73.96719,Entire home/apt,80,1,2,2016-11-23,0.05,1,0
Brownstone apt 2 bedrooms rent the entire apt,96608840,Jerry,Brooklyn,Bushwick,40.68434,-73.9064,Entire home/apt,90,3,1,2019-07-02,1.0,1,329
Cozy Room in Washington Heights Apt,11555845,Elizabeth And Elias,Manhattan,Washington Heights,40.84543,-73.94283,Private room,58,1,148,2019-06-12,3.58,1,280
"Warm home in Woodside, Queens.",92561578,Giani,Queens,Maspeth,40.73443,-73.89635,Private room,65,1,7,2019-06-30,0.99,1,309
Private bedroom/bathroom in Williamsburg GEM !,12741400,Manon,Brooklyn,Williamsburg,40.71208,-73.95126,Private room,99,3,9,2019-06-24,2.03,1,19
Room in a Historic Old Brownstone,11611066,Nazgol,Manhattan,Harlem,40.8096,-73.94099,Private room,90,1,0,,,1,0
Charming Room Near Central Park,2717428,Ellen,Manhattan,East Harlem,40.7977,-73.93754,Private room,75,1,37,2019-06-30,0.53,1,139
"Private Room Near JFK, St John's Hospital, & Beach",234090781,Phoenix,Queens,Bayswater,40.60804,-73.75829,Private room,45,3,1,2019-07-04,1.0,2,90
"Spacious Upper West Side 2BR w/ W/D, near Central Park, by Blueground",107434423,Blueground,Manhattan,Upper West Side,40.7816,-73.97548,Entire home/apt,377,30,0,,,232,334
The NYC Adventure,231474021,Cyn,Manhattan,East Harlem,40.78724,-73.9494,Private room,65,365,1,2019-05-17,0.57,1,0
Huge 4 Bedroom 2 Bathroom Townhouse with Backyard,439827,Jacob,Brooklyn,Greenpoint,40.73038,-73.95221,Entire home/apt,250,29,0,,,1,0
Spacious 2 bedrooms Loft in Brooklyn,7503643,Vida,Brooklyn,Greenpoint,40.72564,-73.93989,Entire home/apt,199,30,3,2018-10-31,0.28,52,310
"Charming, Artsy Bedroom in the Heart of Brooklyn",1784335,Sara,Brooklyn,Crown Heights,40.67627,-73.95024,Private room,60,2,6,2017-07-31,0.21,1,0
Wonderful private room fun apt in Hells Kitchen!,82147411,Vincent,Manhattan,Hell's Kitchen,40.76601,-73.99167,Private room,65,1,43,2019-01-03,1.27,1,0
Pretty Light Filled Apartment to Share,3395693,Cecille,Queens,Long Island City,40.75596,-73.92144,Private room,60,15,3,2019-03-03,0.29,1,148
"Ft. Greene garden gem, large and convenient",454756,Leslie,Brooklyn,Fort Greene,40.68819,-73.97258,Entire home/apt,130,35,5,2018-09-03,0.05,1,135
Spa Ha Getaway,186517433,Alvina,Manhattan,East Harlem,40.79608,-73.93335,Entire home/apt,350,1,0,,,1,90
Spacious  Room / ✰ Prime Williamsburg ✰ / NYC,5179523,Max,Brooklyn,Williamsburg,40.71027,-73.95293,Private room,75,1,0,,,3,43
Woodside condo room close to Midtown / LGA.,137358866,Kazuya,Queens,Woodside,40.74165,-73.90155,Private room,59,30,1,2019-06-15,1.0,103,260
BK's Finest SHARED ROOM 1 BED AVAILABLE,50600973,Joyell,Brooklyn,Bushwick,40.69518,-73.92856,Shared room,50,1,24,2018-10-28,0.98,7,0
"CLEAN,  PRIVATE ROOM CLOSE TO THE CITY AND JFK.",100970583,Maria,Queens,Woodhaven,40.68774,-73.8593,Private room,50,4,82,2019-06-11,2.52,2,215
"Spacious, bright room in art-filled apartment!",116758734,Amos,Manhattan,Inwood,40.87085,-73.9183,Private room,59,4,19,2018-10-06,0.84,1,0
Spacious Harlem Garden Apartment,82623035,Alex And Maya,Manhattan,Harlem,40.82611,-73.94407,Entire home/apt,155,2,138,2019-06-23,3.79,1,232
PERFECT LONG TERM RENTAL~1 BR- EAST 60TH STREET!,76104209,Rated,Manhattan,Upper East Side,40.75954,-73.96099,Entire home/apt,163,30,0,,,33,364
Idyllic Studio in Williamsburg,22770300,Melody,Brooklyn,Williamsburg,40.71331,-73.96347,Entire home/apt,225,1,0,,,1,0
Hancock Town House!-Stuyvesant Mews,758441,Fred,Brooklyn,Bedford-Stuyvesant,40.68669,-73.91989,Private room,165,1,27,2017-10-08,0.28,4,311
Comfy Sunnyside bedroom,35405142,Alvina,Queens,Sunnyside,40.7372,-73.919,Private room,65,5,12,2018-05-11,0.34,1,76
Heart of Bedstuy,35083858,Garren,Brooklyn,Bedford-Stuyvesant,40.69283,-73.94573,Entire home/apt,100,1,0,,,1,0
1 XLrg BR w backyard - Heart of city next to PENN,9367710,Prem,Manhattan,Hell's Kitchen,40.75543,-73.99662,Private room,140,1,0,,,1,0
Cozy Renovated 2br Apartment! Close to Manhattan!,11501945,Victoria,Brooklyn,Flatbush,40.63649,-73.95614,Entire home/apt,92,1,25,2018-01-01,0.63,2,0
"Modern & Cozy 2Bedroom apt.
15min to Times Square.",1417159,James,Manhattan,Harlem,40.8227,-73.94014,Private room,159,4,42,2019-06-15,2.46,1,242
$ (Phone number hidden by Airbnb) weeks - room f,2325861,Cynthia,Manhattan,Lower East Side,40.72152,-73.99279,Private room,1300,1,0,,,1,0
Beautiful 2 bedroom apartment in NYC!,23254432,R.J.,Manhattan,Financial District,40.70351,-74.01266,Entire home/apt,165,2,27,2018-07-27,1.57,1,0
Private Room With Queen Bed in NYC,40316314,Chris,Manhattan,East Village,40.72338,-73.98239,Private room,80,1,1,2015-08-16,0.02,2,0
Private BR in 2 BR Modern Apartment,21935479,Crysdian,Manhattan,Inwood,40.86821,-73.92128,Private room,76,2,70,2019-06-08,1.37,1,352
Huge Private Suite-Style Bedroom by Prospect Park,3158797,Drea,Brooklyn,Windsor Terrace,40.65209,-73.97376,Private room,50,14,0,,,1,174
Private room in a large duplex,171092619,Clement,Brooklyn,Williamsburg,40.7079,-73.94896,Private room,59,13,0,,,1,0
Clean Comfortable and Private.,204244117,Patrola,Manhattan,Harlem,40.82609,-73.94948,Private room,49,1,11,2019-07-04,5.5,2,180
Central Park South 2 Bedroom 1 Bathroom,50760546,CRNY Monthly Rentals,Manhattan,Midtown,40.76552,-73.97661,Entire home/apt,199,29,2,2018-10-05,0.07,31,148
Airy Brownstone 20 minutes to Manhattan/Groups,33290222,Kelly,Brooklyn,Bedford-Stuyvesant,40.68279,-73.91947,Entire home/apt,140,2,42,2019-06-30,3.19,1,26
"SUNNY ROOM IN BUSHWICK
QUEEN SIZE J/M/Z/L",7638718,Gil,Brooklyn,Bushwick,40.70048,-73.9295,Private room,54,7,8,2019-05-25,0.75,1,0
Perfect Little Gem in the East Village,171331943,Marko,Manhattan,East Village,40.72882,-73.98103,Entire home/apt,160,3,6,2019-07-02,6.0,1,63
Master Bedroom by Yankee Stadium,190409,Waundell,Bronx,Highbridge,40.83212,-73.93054,Private room,60,1,56,2019-06-23,1.09,3,355
Amazing apartment!,30719563,David,Brooklyn,Bedford-Stuyvesant,40.67953,-73.95136,Private room,150,7,12,2018-08-26,0.25,1,0
"Small NYC Apt near Flushing, Walk to 7 Train",172168328,Chris,Queens,Jackson Heights,40.75557,-73.87958,Entire home/apt,129,4,1,2019-05-13,0.53,1,361
Specious Room in Manhattan,251430918,Medena,Manhattan,Hell's Kitchen,40.76616,-73.98611,Private room,97,2,10,2019-07-06,3.85,2,77
Charming and Artsy LES 1-Bedroom ,3765042,Grant,Manhattan,Lower East Side,40.71848,-73.98159,Entire home/apt,124,28,13,2018-01-12,0.21,1,38
Charming RM w/ own bath. Easy Midtown & LGA access,137358866,Kazuya,Queens,Woodside,40.74496,-73.90779,Private room,59,30,0,,,103,252
"New, Adorable Williamsburg One-Bedroom",229141974,Mah,Brooklyn,Williamsburg,40.70409,-73.94078,Entire home/apt,195,2,1,2019-05-06,0.47,1,0
Sunny apt in heart of Greenpoint!,33136017,Julia,Brooklyn,Greenpoint,40.72689,-73.94674,Entire home/apt,120,1,0,,,1,0
West Village - Charming Studio,22805263,Gena,Manhattan,West Village,40.7322,-74.00423,Entire home/apt,115,30,7,2017-03-08,0.13,1,251
Bryant Park,160520133,Jay,Manhattan,Midtown,40.75288,-73.98526,Entire home/apt,250,7,11,2019-07-03,0.58,1,265
"Sweet Chelsea Studio w/ Balcony, Doorman + Gym by Blueground",107434423,Blueground,Manhattan,Chelsea,40.73947,-73.99777,Entire home/apt,283,30,0,,,232,334
Spacious Room in Bushwick with a back yard.,12502512,Ashley,Brooklyn,Bushwick,40.69451,-73.92397,Private room,44,1,1,2015-12-27,0.02,1,0
LGA Newly Renovated Apt.2,156952896,Haijiao,Queens,East Elmhurst,40.76419,-73.87498,Entire home/apt,120,1,118,2019-07-07,6.05,2,79
Cozy master room (female only),127784473,Zeyu,Manhattan,Roosevelt Island,40.76548,-73.94675,Private room,55,10,1,2017-07-08,0.04,1,0
2 - Private room in Yogi's BIG Midtown Manhattan,25059364,Yogi,Manhattan,Kips Bay,40.74138,-73.98168,Private room,115,1,19,2019-06-23,6.63,3,37
Brooklyn Bedroom,193502084,Linda,Brooklyn,Borough Park,40.64039,-74.00252,Private room,45,1,8,2019-03-31,0.81,8,0
3 BEDROOMS IN BROOKLYN,260447969,Eddie,Brooklyn,Greenpoint,40.72019,-73.94648,Entire home/apt,600,3,1,2019-06-23,1.0,1,351
Bright sunny manhattan getaway,3483600,Joshua,Manhattan,Washington Heights,40.83498,-73.94214,Private room,63,2,0,,,1,0
Brand New Williamsburg Room!,14757938,Georgie,Brooklyn,Greenpoint,40.72612,-73.95419,Private room,65,1,0,,,1,0
"Bright, Clean Room, Ideal location",28974263,Maria,Brooklyn,Williamsburg,40.70945,-73.95491,Private room,60,3,31,2019-06-26,0.77,1,147
Amazing Studio in the UWS with Gym #6108,116305897,Laura,Manhattan,Upper West Side,40.79098,-73.97384,Entire home/apt,150,30,0,,,9,343
Brooklyn Townhouse w Large Garden!,2350011,Rushna,Brooklyn,Clinton Hill,40.68499,-73.9616,Entire home/apt,200,10,5,2019-01-02,0.24,1,0
Private space in luxury apartment with river view,63189852,Marshall,Manhattan,Roosevelt Island,40.76811,-73.94483,Private room,50,7,3,2018-08-04,0.23,1,0
Garden Apartment in Bushwick,19729266,Sam,Brooklyn,Bushwick,40.69328,-73.9225,Entire home/apt,150,7,1,2019-04-24,0.39,1,88
Best Neighborhood Brand New 1 BDRM!,9408069,Maky,Manhattan,Lower East Side,40.72082,-73.98728,Entire home/apt,180,1,130,2019-06-03,2.98,1,328
Private apartment in new Brooklyn building!,5611490,Steven & Melissa,Brooklyn,Bedford-Stuyvesant,40.68438,-73.95299,Entire home/apt,150,2,33,2019-05-22,1.21,1,80
Oversized Studio in the Heart of Midtown,207897448,Thom,Manhattan,Midtown,40.7575,-73.9643,Entire home/apt,185,2,3,2019-06-26,3.0,1,43
"Beautiful, Stylish 1BR in Heart of Crown Heights",8575784,Lin,Brooklyn,Crown Heights,40.67316,-73.95812,Entire home/apt,155,2,4,2017-11-01,0.16,1,0
"East Village studio, perfect location",3185760,Cristian,Manhattan,East Village,40.72906,-73.9845,Entire home/apt,85,14,14,2019-06-21,1.32,1,16
1-Bedroom Upper East Side Apartment!,30283594,Kara,Manhattan,Upper East Side,40.76391,-73.95938,Entire home/apt,249,30,2,2018-07-28,0.1,121,273
"“TIME SQUARE” 43rd Street
Big Bedroom on 1st floor",30985759,Taz,Manhattan,Hell's Kitchen,40.75988,-73.99123,Private room,135,1,50,2019-07-07,6.2,6,316
Spacious Comfy Bedroom in Bushwick,5879951,Marine,Brooklyn,Williamsburg,40.70617,-73.93674,Private room,68,5,5,2017-09-20,0.11,1,0
Luxury 1bdrm w/ private terrace,6495511,Kari,Brooklyn,Williamsburg,40.71214,-73.95111,Entire home/apt,175,3,5,2016-08-15,0.1,1,0
Comfortable Flatbush Bedroom & Living Room (Rm# 3),147972663,Hyacinth,Brooklyn,East Flatbush,40.64987,-73.93855,Private room,45,3,33,2019-06-22,2.61,3,320
Stay in the coolest neighborhood,3100823,Kyle,Brooklyn,Bushwick,40.70383,-73.92853,Private room,40,1,0,,,1,0
BIG ROOM IN BROOKLYN!! ,5564276,Monica,Brooklyn,Bedford-Stuyvesant,40.68998,-73.95646,Private room,75,1,0,,,1,0
"Live Inside of a Painting in Williamsburg, BK",251368944,Miriam,Brooklyn,Williamsburg,40.71938,-73.95736,Entire home/apt,110,3,8,2019-06-18,2.79,1,0
Hip One Bedroom Apartment in NYC's East Village,40031815,Kelly,Manhattan,East Village,40.72864,-73.98102,Entire home/apt,200,5,2,2018-09-25,0.07,1,0
Studio-Sized Master Bedroom with Great Amenities!,7465002,Rena,Queens,Astoria,40.76552,-73.92576,Private room,50,3,3,2018-06-29,0.16,1,0
Cozy Brooklyn Apartment,33943711,Grace,Brooklyn,Clinton Hill,40.68775,-73.95997,Entire home/apt,150,4,8,2017-10-15,0.3,1,0
Whimsical & Cute Private Room in 2 Bdrm Apt,3360346,Christen,Brooklyn,Williamsburg,40.71622,-73.94273,Private room,50,14,54,2019-05-06,1.61,2,86
Private room in Bushwick!,13318184,Rebecca,Brooklyn,Williamsburg,40.70553,-73.94203,Private room,50,1,0,,,4,0
Chelsea Sunroof,180237401,Jarrod,Manhattan,Chelsea,40.74443,-73.9967,Entire home/apt,200,4,0,,,1,31
"Brooklyn Brownstone, 3-Bdr & Garden",6493905,Christine,Brooklyn,Bedford-Stuyvesant,40.68537,-73.95402,Entire home/apt,199,3,10,2018-11-24,0.2,1,0
Bedroom in Soho for working professional,29952888,Noah,Manhattan,SoHo,40.72029,-74.00033,Private room,67,30,0,,,1,50
Cozy room for travelers,156592177,Michael,Brooklyn,Bedford-Stuyvesant,40.68315,-73.91283,Private room,32,1,0,,,1,0
MY ROOM/COFFEE &BAGEL,1097545,Carol,Manhattan,East Village,40.72521,-73.97879,Private room,69,6,30,2019-04-01,1.08,3,43
E & J private stay.,155961583,Jeanette,Brooklyn,Bushwick,40.7007,-73.93401,Private room,69,2,8,2019-06-26,3.75,1,131
Suite 627 - Affordable Luxury - Brooklyn Charm,137666089,Livienne,Brooklyn,Bedford-Stuyvesant,40.68342,-73.92205,Entire home/apt,100,2,90,2019-06-20,3.73,1,202
Our Astoria Apartment - (Long Term Rental),6383939,Michael,Queens,Astoria,40.76304,-73.90785,Private room,45,21,9,2019-06-30,0.56,1,58
Sonder | Stock Exchange | Bright 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70628,-74.01213,Entire home/apt,212,2,3,2019-05-31,0.74,327,293
TW #7 Private Rm. 2nd Fl. Full Size Bed 1 Guest,211136294,Sharon & Erika,Bronx,Schuylerville,40.83729,-73.83323,Private room,69,1,2,2019-05-10,0.19,5,330
Dreamy 1BR in Hip East Village w/ Doorman + Gym by Blueground,107434423,Blueground,Manhattan,East Village,40.723,-73.98415,Entire home/apt,312,30,1,2019-02-28,0.23,232,359
Room in heart of the West Village!,8521063,Wes,Manhattan,West Village,40.73254,-74.00467,Private room,100,2,48,2019-01-02,0.9,1,78
"Cozy Private Room in Astoria, near LGA and Midtown",132801944,Shampa,Queens,Astoria,40.76877,-73.91237,Private room,38,4,19,2017-12-22,0.75,2,188
Sonder | Madison Ave | Lively 1BR + Gym,12243051,Sonder,Manhattan,Midtown,40.74658,-73.98298,Entire home/apt,279,29,0,,,96,325
Cosy East Village apartment!,2277244,Victoria,Manhattan,East Village,40.72949,-73.97894,Entire home/apt,180,1,2,2016-05-28,0.05,1,0
Manhattan Apartment + Extra Travel Bonus,9777215,Theresa,Manhattan,Harlem,40.81312,-73.94273,Entire home/apt,177,3,90,2019-06-22,2.59,3,175
"Bright, Sunny Room in Clinton Hill",1712843,Anne,Brooklyn,Bedford-Stuyvesant,40.69168,-73.95795,Private room,55,4,4,2016-10-28,0.11,1,0
Williamsburg/Billburg/The Burg,42404417,Erin,Brooklyn,Williamsburg,40.71848,-73.95834,Entire home/apt,135,4,54,2019-06-22,1.17,1,158
Artistic Union sq duplex + private roof top NYC,69398683,Ben,Manhattan,West Village,40.73795,-74.00139,Entire home/apt,175,2,7,2019-07-01,0.38,1,0
Queens Jazz Home (JW),211212649,Kyle,Queens,St. Albans,40.69548,-73.77436,Private room,65,2,1,2018-12-31,0.16,1,0
"East 29th Street, Luxury Studio in NOMAD",22541573,Ken,Manhattan,Midtown,40.74426,-73.98535,Entire home/apt,192,30,0,,,87,334
Hotel Room at Midtown 45 at New York City,154673872,Allan,Manhattan,Midtown,40.75325,-73.97176,Private room,250,5,0,,,1,0
“Studio” ideally located  across Golf Course,132669029,Edwin,Bronx,Throgs Neck,40.81437,-73.82774,Entire home/apt,74,2,37,2019-06-13,2.63,4,70
Cozy Home 3,213781715,Anting,Brooklyn,Greenpoint,40.7318,-73.95307,Entire home/apt,399,1,0,,,33,364
Huge 2 bed/2 bath in the heart of Clinton Hill!,19094327,Amy,Brooklyn,Clinton Hill,40.68141,-73.96268,Entire home/apt,225,1,3,2016-08-25,0.08,1,0
Beautiful 1 BR Apt in the Heart of West Village!,41361010,Zack,Manhattan,West Village,40.73333,-74.0052,Entire home/apt,300,2,8,2019-05-20,0.81,1,199
"Great location, private bedroom with two windows.",258818973,Daria,Brooklyn,Brighton Beach,40.57541,-73.96028,Private room,55,2,6,2019-07-01,6.0,1,50
Bright Bohemian living space & bedroom,22899202,Sadie,Brooklyn,Bedford-Stuyvesant,40.68838,-73.92208,Private room,45,2,10,2019-07-01,0.51,2,34
"private room & bathroom, 500 ft away from beach.",5334994,Urmat,Queens,Arverne,40.58921,-73.79967,Private room,75,2,3,2019-06-30,3.0,1,79
Cozy flat with back Patio,27261471,Philmore,Brooklyn,Canarsie,40.64693,-73.89537,Entire home/apt,119,5,0,,,2,220
Large 2BR apt. steps from Subway,62530335,Adam,Bronx,Concourse,40.8199,-73.9281,Entire home/apt,110,1,0,,,1,0
"Stylish Private Room in Upper West Side, Manhattan",238321374,Eyal,Manhattan,Upper West Side,40.79863,-73.96103,Private room,60,30,0,,,32,348
Smart Manhattan Flat (upper east side),5353151,Justin,Manhattan,Upper East Side,40.78207,-73.94717,Private room,72,3,21,2019-07-04,0.9,1,61
Apartment share near Lincoln Center,54763152,Mary Sue,Manhattan,Upper West Side,40.77929,-73.98513,Private room,99,4,68,2019-06-06,1.62,1,57
Simple 2bd located in heart of West Village,50915075,Brian,Manhattan,West Village,40.7316,-74.00262,Entire home/apt,278,2,18,2019-01-01,0.73,1,35
"Spacious Bushwick Room, 5 min walk to L & M Train",220845471,Alyssa,Brooklyn,Bushwick,40.70117,-73.91755,Private room,60,1,2,2019-06-05,1.67,1,0
Center of it all Bushwick apartment,170095185,Aaron,Brooklyn,Bushwick,40.70733,-73.92028,Private room,29,2,3,2018-02-21,0.17,1,0
Basement studio with half bathroom,40733012,Victor,Brooklyn,Bedford-Stuyvesant,40.68231,-73.91252,Private room,40,7,0,,,1,365
"Huge Private Room, great location",8595112,Adrien,Manhattan,Midtown,40.75606,-73.97108,Private room,150,2,2,2016-02-15,0.05,2,0
Beautiful and confortable room,109146538,Marisol,Queens,Jackson Heights,40.75184,-73.88722,Private room,60,1,46,2019-07-01,2.29,1,30
Refreshing apt in the heart of downtown,8415945,Dennis,Manhattan,Greenwich Village,40.72968,-74.00195,Entire home/apt,157,3,1,2019-06-28,1.0,1,169
Common Area + Room in Spacious Loft-Like Apt.,157795,Madeline,Brooklyn,Crown Heights,40.67799,-73.94709,Shared room,45,4,11,2015-11-16,0.19,2,0
HOTEL ROOM STYLE STUDIO IN THE EAST VILLAGE,2860131,Kodi,Manhattan,East Village,40.72488,-73.98317,Entire home/apt,120,2,1,2019-06-24,1.0,1,6
SPECTACULAR SOHO GREAT ROOM LOFT 6000sq feet,6145729,Stephanie,Manhattan,SoHo,40.72605,-74.00572,Entire home/apt,3000,7,1,2019-06-30,1.0,1,325
