name,_id,host_name,location_cluster,location,lat,lon,type_house,sum,min_days,amt_reviews,last_dt,avg_reviews,total_host,target
Casa de Compri Int'l,160322636.0,Leland,1,East New York,40.66379,-73.89127,1,50.0,2.0,43.0,2019-07-01,2.19,1.0,172.0
"Spacious Room in Woodside, Queens",30998389.0,Antonio José,3,Woodside,40.75398,-73.90083,1,40.0,10.0,1.0,2018-12-02,0.14,1.0,0.0
Sonder | Madison Ave | Spacious Studio + Gym,12243051.0,Sonder,2,Midtown,40.74584,-73.98474,0,237.0,29.0,0.0,2019-06-23,0.72,96.0,365.0
Penthouse room in Williamsburg with ensuite toilet,21306.0,Lucy,1,Williamsburg,40.70966,-73.95129,1,73.0,21.0,2.0,2019-06-01,1.18,1.0,36.0
"Cozy studio, fully renovated! Near JFK & subway!",149579965.0,Camilo,3,Ozone Park,40.68936,-73.84114,1,60.0,2.0,35.0,2019-07-02,2.17,1.0,205.0
Hell's Kitchen Apartment,4670203.0,Chris,2,Hell's Kitchen,40.76285,-73.98728,1,105.0,1.0,2.0,2017-12-28,0.11,1.0,89.0
Lovely Private Browstone Apt,9148721.0,Aurelie,1,Bedford-Stuyvesant,40.68945,-73.94595,1,60.0,1.0,2.0,2016-01-05,0.05,2.0,0.0
Room in Beautiful Brownstone,12422467.0,Tyler,1,Bedford-Stuyvesant,40.68901,-73.94054,1,80.0,1.0,0.0,2019-06-23,0.72,1.0,0.0
Private Sunny Uptown Manhattan Bedroom,141426597.0,Lester,2,Washington Heights,40.85584,-73.93364,1,105.0,3.0,3.0,2019-06-11,1.61,3.0,180.0
Cozy bedroom with Comfy Simmons bed -1min to train,5889721.0,Maco,1,Bay Ridge,40.63459,-74.02257,1,48.0,1.0,4.0,2019-06-30,2.22,2.0,96.0
HUGE Master Bedroom in Remodeled Brownstone.,24140532.0,Josh,1,Bedford-Stuyvesant,40.69493,-73.94525,1,55.0,3.0,2.0,2018-09-06,0.17,4.0,0.0
Private Room B In Prime Location,162427870.0,Anna,2,Chelsea,40.74729,-73.98957,1,115.0,1.0,162.0,2019-06-23,8.68,3.0,312.0
Great apt on the UWS - A RARE FIND!,1895957.0,Ido,2,Upper West Side,40.78161,-73.97898,0,145.0,3.0,22.0,2017-04-14,0.25,1.0,0.0
Prime location and room for 1,844862.0,Cj,2,East Village,40.73107,-73.98213,1,100.0,2.0,14.0,2019-05-27,0.3,2.0,342.0
Awesome Private Bushwick studio!,1290870.0,Gus,1,Bushwick,40.69848,-73.91179,0,100.0,2.0,60.0,2019-07-08,4.74,1.0,39.0
Large Private Room with Modern amenities,5971264.0,Marco,0,Kingsbridge,40.86429,-73.90204,1,60.0,1.0,0.0,2019-06-23,0.72,1.0,83.0
曼哈顿 林肯中心 Manhattan Lincoln Center 5分钟到西59/66地铁站,97044757.0,柏润,2,Upper West Side,40.77435,-73.98761,0,139.0,20.0,0.0,2019-06-23,0.72,2.0,18.0
Cozy/Private Room in Park Slope,84796432.0,Lissette,1,Sunset Park,40.66005,-73.99316,1,59.0,1.0,17.0,2019-06-29,4.4,1.0,109.0
Charming Private Bedroom,40085320.0,Alaa,1,Prospect-Lefferts Gardens,40.66064,-73.94315,1,55.0,2.0,8.0,2019-06-30,6.49,2.0,22.0
Amazing Bedroom in fantastic apartment in Brooklyn,8629268.0,Juan,1,Bedford-Stuyvesant,40.68037,-73.93821,1,44.0,3.0,4.0,2018-07-29,0.28,1.0,0.0
Luxury ADA King Room close to Central Park,261761196.0,Park Central,2,Midtown,40.76547,-73.98252,1,100.0,1.0,0.0,2019-06-23,0.72,8.0,319.0
Room in musicians loft/music venue,33049782.0,Dustin,1,Bushwick,40.69084,-73.90314,1,45.0,3.0,3.0,2017-08-22,0.08,1.0,0.0
"Private room, 10min to Times Square",4712698.0,Jonathan,3,Long Island City,40.74282,-73.94994,1,82.0,2.0,116.0,2019-05-25,2.1,1.0,58.0
5 Minutes Walking Distance to Subway Station #2,108618132.0,Elizabeth,1,Bensonhurst,40.61519,-74.00398,1,39.0,2.0,13.0,2019-06-23,1.64,4.0,236.0
Entire Basement w/ Warm+Friendly+Brooklyn  Energy!,223553290.0,Eli,1,Cypress Hills,40.67948,-73.89313,0,200.0,1.0,5.0,2019-05-19,1.21,1.0,360.0
"The best deal, really close to Times Square",91445933.0,Adam,2,Theater District,40.75863,-73.98812,1,40.0,1.0,163.0,2019-06-19,4.75,1.0,102.0
Only August. 14 ft Ceiling Loft in Williamsburg.,30671432.0,Susana,1,Williamsburg,40.70986,-73.95125,0,112.0,31.0,0.0,2019-06-23,0.72,1.0,195.0
"Bright, Spacious, Royal Luxury Escape",266333619.0,Yvonne,2,Washington Heights,40.85609,-73.93166,0,160.0,1.0,3.0,2019-06-25,3.0,1.0,75.0
Beautiful eco triplex w/green roof. Free yoga/spa.,462379.0,Loretta,1,Carroll Gardens,40.67881,-73.99379,0,1395.0,1.0,55.0,2019-06-02,0.73,2.0,362.0
Private Bedroom in NYC w/ SUPERHOST.,69117812.0,Nixie & Hai,3,Corona,40.73702,-73.857,1,60.0,1.0,105.0,2019-07-03,3.07,1.0,347.0
Garden apt with private backyard,40080883.0,Jill,1,Williamsburg,40.71225,-73.96246,0,150.0,2.0,1.0,2015-10-28,0.02,1.0,0.0
"One bedroom apt in Astoria, close to subway stop",921431.0,Camila,3,Ditmars Steinway,40.77113,-73.90459,0,113.0,2.0,51.0,2019-06-28,3.26,1.0,41.0
Sonder | Stock Exchange | Artsy 1BR + Laundry,219517861.0,Sonder (NYC),2,Financial District,40.70609,-74.01219,0,241.0,2.0,7.0,2019-06-16,2.08,327.0,331.0
Newly Renovated 2BR private basement unit.,69427329.0,Michelle & Eddie,3,Elmhurst,40.739,-73.87609,0,120.0,2.0,82.0,2019-07-05,3.31,6.0,230.0
Spacious studio apartment on ideal LES block,526744.0,Tessa,2,Chinatown,40.71614,-73.99085,0,250.0,2.0,3.0,2018-11-04,0.35,1.0,0.0
STUDIO.STYLE.BEDROOM+PRIVATE.BATHROOM+TOP.LOCATION,186100463.0,Mateo,1,Crown Heights,40.67357,-73.95467,1,99.0,2.0,52.0,2019-07-04,3.63,1.0,224.0
Sunny 1.5 BR  Charmer!,6386894.0,Adrienne,1,Boerum Hill,40.68542,-73.98916,0,115.0,4.0,13.0,2019-05-14,0.64,2.0,18.0
Brooklyn 1BR Full Apartment Great Location,209553776.0,Jonah,1,Crown Heights,40.67023,-73.9567,0,65.0,2.0,6.0,2019-06-17,1.94,1.0,4.0
1 Bedroom in Beautiful/Spacious Bushwick Apt,9806708.0,Ryan,1,Williamsburg,40.70513,-73.93063,1,60.0,1.0,0.0,2019-06-23,0.72,1.0,0.0
Private Room in Open Brick loft in Williamsburg,11767749.0,Chiara,1,Williamsburg,40.7137,-73.96674,1,95.0,2.0,15.0,2019-05-27,1.16,1.0,3.0
One bed Doorman Building Close to Park,113805886.0,Yaacov,2,Upper East Side,40.77896,-73.95146,0,160.0,31.0,6.0,2019-01-01,0.29,33.0,338.0
Beautiful East Village Apartment,4946655.0,Jack,2,East Village,40.72435,-73.98461,0,125.0,2.0,6.0,2016-07-06,0.14,1.0,0.0
VERY LARGE STUDIO APT BEST LOCATION  IN NYC,24715671.0,Julia,2,Midtown,40.74197,-73.98328,0,199.0,30.0,1.0,2018-06-27,0.08,4.0,177.0
The room,99542612.0,Rayshawn,1,Flatbush,40.6322,-73.95969,1,50.0,1.0,0.0,2019-06-23,0.72,1.0,0.0
"Clean/nice Suite 5m T LIRR,B,Q65,13",4680747.0,Del,3,Flushing,40.75664,-73.79975,1,95.0,2.0,2.0,2019-05-19,0.06,1.0,267.0
FURNISHED 2 BEDROOM HUDSON HEIGHTS 6/15 - 8/15,160349432.0,Jeffrey,2,Washington Heights,40.85747,-73.93439,0,100.0,30.0,0.0,2019-06-23,0.72,1.0,8.0
XL 2 Bedroom LOFT in the Heart of Williamsburg,3419446.0,Jennifer,1,Williamsburg,40.71606,-73.95527,0,200.0,2.0,72.0,2019-06-23,0.95,1.0,52.0
3BR Times Square! Great Location! W/D!,253789998.0,Kim,2,Hell's Kitchen,40.76303,-73.98894,0,149.0,30.0,2.0,2019-05-23,0.9,1.0,148.0
Light-filled comfortable entire apartment,264809787.0,Kurt,0,Concourse Village,40.82778,-73.91516,0,75.0,3.0,2.0,2019-06-21,2.0,1.0,253.0
One Bedroom Apartment in NYC,84803093.0,Javier,3,Kew Gardens Hills,40.73307,-73.81868,0,150.0,1.0,16.0,2019-06-28,0.81,1.0,178.0
WEST VILLAGE Bohemian flat in neo-Tudor town house,27636707.0,Gaia&Pietro,2,West Village,40.73326,-74.00511,0,250.0,3.0,5.0,2019-07-02,2.24,5.0,255.0
Large Garden Apartment,9856784.0,Cristobal,1,Gowanus,40.68374,-73.98558,0,145.0,3.0,266.0,2019-07-02,4.49,1.0,224.0
Oasis in East Flatbush,165853174.0,Jackee,1,East Flatbush,40.64322,-73.93745,0,89.0,2.0,74.0,2019-07-05,4.38,1.0,322.0
"LRG DESIGNER STUDIO/1-BED, MIDTOWN, DOORMAN, ELEV.",23502183.0,Daniel,2,Midtown,40.75445,-73.96471,0,159.0,30.0,0.0,2019-06-23,0.72,2.0,249.0
1 Bedroom Park Slope 1 Block Subway,40234779.0,Tristan,1,Sunset Park,40.66016,-73.99813,1,60.0,1.0,0.0,2019-06-23,0.72,1.0,0.0
Tranquil Garden Level Apartment,34386255.0,Nicholas,1,Bedford-Stuyvesant,40.67922,-73.95383,1,85.0,1.0,0.0,2019-06-23,0.72,1.0,0.0
Big studio in beautiful Cobble Hill by waterfront,52538564.0,Ezequiel,1,Columbia St,40.68988,-73.99907,0,135.0,4.0,1.0,2019-05-04,0.45,1.0,13.0
Large + Bright private bedroom in NoLiTa,2656413.0,Anton,2,Little Italy,40.72006,-73.99579,1,58.0,6.0,18.0,2019-01-20,0.21,1.0,0.0
"Artsy, cozy room in Bed-Stuy",5401988.0,Maggie,1,Bedford-Stuyvesant,40.68675,-73.95341,1,65.0,2.0,5.0,2017-10-02,0.13,1.0,0.0
Cozy Harlem Stay,22534207.0,Jemar,2,East Harlem,40.80906,-73.93686,1,75.0,2.0,45.0,2019-06-03,0.94,1.0,123.0
2 min walk to Times Square!!!,9730304.0,Baha,2,Hell's Kitchen,40.75982,-73.99066,0,205.0,4.0,1.0,2019-01-03,0.16,1.0,1.0
South Slope Pied-A-Terre Studio,7463662.0,Nick,1,South Slope,40.66599,-73.9869,0,120.0,2.0,149.0,2018-06-14,2.76,1.0,0.0
Beautiful Chelsea 2 Bedroom apt,23178728.0,SabinaAndTahir,2,Chelsea,40.74998,-73.99772,0,345.0,7.0,95.0,2019-06-29,1.7,1.0,13.0
Two bedroom apt in Williamsburg,13924244.0,Steven,1,Williamsburg,40.71281,-73.94246,0,100.0,4.0,48.0,2019-05-14,2.16,1.0,6.0
Park Avenue Studio Suite,50760546.0,CRNY Monthly Rentals,2,Midtown,40.74596,-73.98195,0,110.0,30.0,4.0,2018-04-02,0.14,31.0,126.0
Comfy Haven,229325672.0,Linda,2,Upper West Side,40.77648,-73.97895,0,195.0,3.0,11.0,2019-06-19,1.71,1.0,13.0
Beautiful 3 Bedroom 15 Minutes To Manhattan NYC,258186526.0,Mimi,3,Woodside,40.74823,-73.90352,0,189.0,2.0,10.0,2019-06-22,4.23,1.0,62.0
NEW YORK CITY!!! LOCATION LOCATION!,6716330.0,Chris,2,Upper West Side,40.77311,-73.98606,1,125.0,3.0,124.0,2019-06-24,2.32,3.0,347.0
Brooklyn 1-Bedroom with Skyline Views,87474067.0,Amanda,1,Bedford-Stuyvesant,40.68218,-73.95355,1,60.0,1.0,16.0,2018-05-20,0.68,1.0,0.0
Apartment in Brooklyn Brownstone & Rooftop Views,3955425.0,Meredith,1,Crown Heights,40.67435,-73.95087,0,140.0,2.0,7.0,2018-12-31,0.59,1.0,7.0
"Private Studio On Roof, Private bath + Deck",4601412.0,Mia,1,Bushwick,40.69437,-73.92607,1,90.0,5.0,107.0,2018-04-13,2.03,2.0,133.0
"***Luxury Doorman, Grand Central, United Nations**",52950465.0,Gal,2,Midtown,40.75266,-73.97252,0,142.0,30.0,0.0,2019-06-23,0.72,12.0,323.0
Bright Room in Spacious Astoria Apt,62939516.0,Garth,3,Long Island City,40.76079,-73.93215,1,65.0,1.0,5.0,2018-01-02,0.13,1.0,0.0
Amazing Studio in Brooklyn Heights,15239567.0,Feliz,1,Brooklyn Heights,40.69218,-73.99124,0,110.0,2.0,1.0,2016-05-23,0.03,1.0,0.0
"Lovely - Spacious, Garden + Garden View",22880393.0,Sara,2,Lower East Side,40.71452,-73.9871,1,120.0,3.0,66.0,2019-06-15,1.27,2.0,295.0
Lovely apartment near Prospect Park.,19585203.0,Franny & Zooey,1,Kensington,40.64571,-73.97449,0,90.0,7.0,2.0,2017-01-16,0.07,1.0,0.0
ROOM # 7 Near to JFK & LGA airport,258589420.0,Diego,3,Richmond Hill,40.68782,-73.83348,1,53.0,1.0,12.0,2019-07-06,5.37,7.0,180.0
"Sunny, clean studio.",14763882.0,Paulo,2,Kips Bay,40.74288,-73.9803,0,180.0,4.0,5.0,2015-11-03,0.1,1.0,184.0
Bedroom in artist apartment,3210447.0,Caitlin,1,Bushwick,40.69784,-73.9284,1,45.0,4.0,2.0,2016-11-01,0.05,1.0,0.0
Newly Renovated Cozy Studio on Park Avenue #6130,113723310.0,Joe,2,Murray Hill,40.74757,-73.98187,0,150.0,30.0,0.0,2019-06-23,0.72,8.0,342.0
Room in Charming Brooklyn Apartment,37860219.0,Rebecca,1,Bushwick,40.70086,-73.9403,1,50.0,2.0,4.0,2019-05-07,0.71,2.0,7.0
Heart of Willimsburg- 1 block from bedford L stop,83101296.0,Ariana,1,Williamsburg,40.71675,-73.95725,1,60.0,4.0,0.0,2019-06-23,0.72,1.0,0.0
Lower East Side - Amazing location! #10,158969505.0,Karen,2,Lower East Side,40.7224,-73.99268,0,220.0,30.0,2.0,2018-12-16,0.16,9.0,298.0
"Clean Charming, Walk-In Closet + Garden",22880393.0,Sara,2,Lower East Side,40.71287,-73.98685,1,109.0,3.0,83.0,2019-06-02,1.57,2.0,355.0
1 Bedroom townhouse apt in Chelsea w/ back garden,72313021.0,Michael,2,Chelsea,40.74472,-74.00095,0,295.0,1.0,50.0,2019-07-07,1.33,1.0,77.0
Charming Crown Heights Apartment,2244532.0,Hazel,1,Crown Heights,40.67666,-73.94087,1,100.0,5.0,1.0,2018-09-22,0.1,1.0,0.0
"Clean, quiet, close to Columbia and transit.",190629348.0,Xinhua,2,Upper West Side,40.80149,-73.96375,1,46.0,3.0,7.0,2018-08-30,0.51,1.0,0.0
Cute 1 bedroom apt in East Village,8280108.0,Prune,2,East Village,40.72884,-73.98277,0,175.0,3.0,6.0,2016-06-05,0.13,1.0,18.0
Cozy room in South Williamsburg BK,795031.0,D M,1,Williamsburg,40.70809,-73.9519,1,70.0,2.0,117.0,2019-06-18,3.71,2.0,35.0
Luxurious Chelsea Apt with Terrace,4363412.0,Yonathan,2,Chelsea,40.73985,-74.00138,0,320.0,30.0,24.0,2018-12-07,0.36,1.0,66.0
Harlem Sweets 2,187419882.0,Terrence & Skye,2,Harlem,40.82885,-73.9412,1,62.0,1.0,1.0,2019-05-06,0.47,3.0,72.0
Newly renovated apartment in Brooklyn Townhouse,157410883.0,Chiara,1,Bushwick,40.69372,-73.92283,0,120.0,1.0,39.0,2019-06-22,5.27,1.0,196.0
Parlour Room Central Park/ Columbia University,22023754.0,Joshua,2,Harlem,40.80725,-73.95471,1,75.0,2.0,1.0,2019-06-22,1.0,1.0,22.0
BEAUTIFUL RENOVATED APT. 208,99539943.0,Grand,2,Midtown,40.74828,-73.98401,1,189.0,1.0,4.0,2018-02-15,0.12,1.0,365.0
Beautiful 2BR APT in Hell's Kitchen!,147810492.0,Harold Huengue,2,Hell's Kitchen,40.76183,-73.9916,0,250.0,2.0,3.0,2019-06-23,3.0,1.0,212.0
"**ASTORIA one private cozy, cute room** Nihongo ok",22527661.0,Mio,3,Astoria,40.76261,-73.91767,1,70.0,3.0,2.0,2019-05-23,0.05,1.0,23.0
 Heart & Soul of Greenwich Village ,1314834.0,Rhona,2,Greenwich Village,40.73129,-73.99944,0,850.0,3.0,107.0,2019-05-23,1.15,1.0,249.0
Spacious One Bedroom in Hell’s Kitchen,457838.0,Bobby,2,Hell's Kitchen,40.76239,-73.99003,0,300.0,2.0,1.0,2019-05-20,0.6,1.0,0.0
AMAZING ONE MONTH SUBLET IN WILLIAMSBURG!!!,259826953.0,Yaron,1,Williamsburg,40.71771,-73.95831,1,99.0,3.0,2.0,2019-06-09,1.67,2.0,179.0
3BR/3 Bath House in Astoria,4070269.0,William,3,Ditmars Steinway,40.78027,-73.90821,0,250.0,28.0,0.0,2019-06-23,0.72,1.0,88.0
Nice private room in hip and trendy Brooklyn,59488330.0,Carla,1,Bushwick,40.68687,-73.91564,1,40.0,2.0,21.0,2018-07-15,0.63,1.0,185.0
Elegant Duplex Suite in Manhattan -Private Terrace,220229838.0,Chamber Hotel,2,Midtown,40.76219,-73.97646,1,913.0,2.0,0.0,2019-06-23,0.72,11.0,143.0
Beautiful Room Near Central Park!,1433395.0,Stacia,2,Harlem,40.80285,-73.95166,1,99.0,2.0,54.0,2019-06-24,0.88,1.0,50.0
Brooklyn Two Bed with Private Garden,19202566.0,Judith,1,Greenpoint,40.7366,-73.95656,0,225.0,4.0,0.0,2019-06-23,0.72,1.0,159.0
"Beautiful 1 bedroom apart, Washington Heights",17713747.0,Polly,2,Washington Heights,40.85369,-73.93237,1,60.0,7.0,1.0,2018-01-06,0.05,3.0,0.0
PRIVATE 1 BED IN APT OFF  PROSPECT PARK |  Q & B,63480384.0,Jennifer,1,Flatbush,40.6531,-73.96184,1,88.0,2.0,5.0,2019-07-01,0.53,2.0,86.0
Cozy room in E.Williamsburg + Rooftop & Backyard,3989837.0,Nadav,1,Williamsburg,40.7074,-73.94063,1,59.0,3.0,59.0,2019-06-30,1.3,2.0,119.0
Large room in two-story brownstone,16237939.0,Seth,1,Prospect Heights,40.67958,-73.96956,1,70.0,2.0,4.0,2016-07-11,0.09,1.0,0.0
"Bright, Charming APT in West Village/SoHo",3331710.0,Amy,2,Greenwich Village,40.72874,-74.00122,0,200.0,2.0,29.0,2019-01-01,0.65,1.0,0.0
!!! Beautiful private room with backyard.,2092314.0,Valentin,1,East Flatbush,40.6392,-73.94732,1,32.0,30.0,1.0,2017-07-30,0.04,7.0,124.0
5 STAR COZY ROOM,154238443.0,Mrs,0,Belmont,40.85579,-73.88512,1,29.0,3.0,9.0,2019-06-12,0.43,2.0,322.0
☆ ❣  Cozy 2 ideal location| private entrance ☆ ❣,259880452.0,Malik,3,Flushing,40.75652,-73.81368,0,99.0,1.0,3.0,2019-07-07,3.0,2.0,357.0
Cool Out/Private large ensuite nearJFK sleeps 4,94713722.0,Joy,3,Springfield Gardens,40.68857,-73.75488,1,50.0,2.0,23.0,2019-06-17,1.4,4.0,348.0
Great Room in Charming Nolita Apartment,8338942.0,Victor,2,Nolita,40.72241,-73.99377,1,124.0,1.0,168.0,2019-06-22,4.58,4.0,147.0
Vintage Jewel in Crown Heights,1238879.0,Kristen,1,Crown Heights,40.67198,-73.93011,0,95.0,3.0,2.0,2015-08-27,0.04,1.0,0.0
Private Room in great neighborhood,16628226.0,Rachel,3,Long Island City,40.7593,-73.92884,1,100.0,1.0,0.0,2019-06-23,0.72,1.0,0.0
Comfortable shared apartmant by Times Square,175180318.0,Gúney,2,Hell's Kitchen,40.76431,-73.98859,2,75.0,1.0,69.0,2019-06-30,4.21,6.0,167.0
Peaceful Parkside Place,21184527.0,Jackson,1,Prospect-Lefferts Gardens,40.65529,-73.95971,0,130.0,1.0,16.0,2019-06-17,1.32,1.0,0.0
"1 Bedroom in Affluent, Serene Bronx Neighborhood",187312110.0,Rilen,0,Fieldston,40.88764,-73.90449,1,50.0,1.0,28.0,2019-07-07,2.47,1.0,73.0
Private room in sunny apt.,3524653.0,Simona,1,Williamsburg,40.71688,-73.94162,1,90.0,2.0,18.0,2019-05-20,0.37,1.0,280.0
XLARGE-Modern-clean master bedroom,2559004.0,Sergio,2,East Harlem,40.80447,-73.94034,1,50.0,30.0,0.0,2019-06-23,0.72,5.0,356.0
"Charming 1BR - King Bed, Full Kitchen, Laundry",6041929.0,Degelis,2,West Village,40.73253,-74.00859,0,220.0,4.0,11.0,2019-05-07,0.65,1.0,189.0
"Astoria living, like a true NY'er",5059784.0,Seth,3,Astoria,40.76465,-73.92625,0,125.0,1.0,10.0,2016-07-11,0.26,1.0,0.0
Kid-friendly house with parking/back patio,398440.0,Marla,1,Bedford-Stuyvesant,40.6913,-73.92934,0,200.0,3.0,4.0,2019-03-25,0.53,1.0,14.0
1 BEDROOM apartment in Brooklyn,52816291.0,Laetitia,1,Bedford-Stuyvesant,40.69121,-73.95121,0,90.0,3.0,5.0,2019-02-19,0.27,1.0,1.0
Cozy and Small bedroom in Astoria!!,24981045.0,Julio,3,Astoria,40.76061,-73.91767,1,35.0,1.0,1.0,2016-02-01,0.02,1.0,0.0
"Quiet, cozy room just across the Brooklyn Museum",10402380.0,Yuval,1,Prospect Heights,40.67245,-73.96358,1,50.0,1.0,144.0,2019-07-02,5.65,2.0,0.0
Family Friendly BK Townhome With Garden Oasis!,951917.0,Julia And Juan,1,Sunset Park,40.66224,-73.99805,0,196.0,365.0,4.0,2018-05-20,0.12,1.0,365.0
Brooklyn Spot,188393472.0,Virginie,1,Crown Heights,40.67664,-73.95172,0,210.0,1.0,0.0,2019-06-23,0.72,1.0,0.0
Quiet room close to subway.,47353889.0,Marcelo,1,Prospect Heights,40.67939,-73.97126,1,75.0,4.0,40.0,2016-09-30,0.89,1.0,0.0
Beautiful and cozy place 2 min walk from subway,257999795.0,Joao,1,Bushwick,40.68178,-73.90313,1,60.0,1.0,6.0,2019-06-23,5.14,1.0,52.0
Large & Comfortable Financial District Studio,12672143.0,Kathryn,2,Financial District,40.70362,-74.00721,0,195.0,2.0,4.0,2018-06-10,0.21,1.0,0.0
Luxury Building in Time Square,20449160.0,Mark,2,Theater District,40.75977,-73.98763,0,189.0,2.0,57.0,2019-07-07,1.18,1.0,9.0
Roses Room - 10 mins to Williamsburg/LES/City,1678704.0,Roberto,1,Bedford-Stuyvesant,40.69285,-73.92849,1,50.0,1.0,42.0,2019-06-15,2.1,3.0,102.0
Sweet Spot! 2 rooms w/ PRIVATE ENTRANCE in BK!,8960308.0,Siji,1,East Flatbush,40.64168,-73.95026,1,59.0,2.0,16.0,2019-07-06,4.49,1.0,13.0
"Prime loc. Spacious, bright, clean, cozy room",7627510.0,Eduardo,3,Jackson Heights,40.75318,-73.88404,1,80.0,2.0,5.0,2019-06-27,1.06,1.0,157.0
"Cozy Room In The Heart Of Bushwick, Brooklyn",62925063.0,Andrea,1,Bushwick,40.70167,-73.93308,1,50.0,1.0,3.0,2019-05-17,0.36,2.0,342.0
Queen Bedroom in East Village,59007500.0,Matt,2,East Village,40.72814,-73.97995,1,85.0,1.0,4.0,2016-07-24,0.11,1.0,0.0
BK Sweet Suite w/Kitchen&FullBath,281764.0,Colette&Sean,1,East Flatbush,40.64446,-73.9503,0,65.0,3.0,238.0,2019-06-14,2.3,1.0,2.0
1br - Room Sublet (From Dec 13) (Upper West Side),35986301.0,Angie,2,Upper West Side,40.79722,-73.96205,1,50.0,5.0,1.0,2017-12-03,0.05,1.0,0.0
"BROOKLYN NOOK
Your home away from home",132435618.0,Ayinde,1,East New York,40.67061,-73.88004,0,95.0,2.0,91.0,2019-06-23,3.63,1.0,60.0
City living without all the noise.,48249473.0,Marisol,0,Kingsbridge,40.879,-73.90062,0,189.0,1.0,8.0,2019-04-26,0.22,2.0,354.0
Manhattan -Top Location - Full Apartment,164806814.0,Nl,2,Midtown,40.75993,-73.96342,0,140.0,4.0,52.0,2019-06-17,3.03,1.0,242.0
"Studio on UWS, three blocks from the Central Park",49046009.0,Anthony,2,Upper West Side,40.78607,-73.97717,0,180.0,5.0,27.0,2019-04-20,1.25,1.0,0.0
"Bright & cozy, private UES studio",10662294.0,Daria,2,Upper East Side,40.77519,-73.95688,0,150.0,9.0,9.0,2017-09-05,0.13,1.0,0.0
"Cool Brooklyn, Close to Manhattan",64930464.0,Maya,1,Bedford-Stuyvesant,40.68823,-73.93367,0,126.0,2.0,181.0,2019-06-23,4.73,1.0,182.0
Cozy room in hip Lower East Side neighborhood,5855485.0,Sarah,2,Lower East Side,40.71924,-73.98507,1,83.0,2.0,3.0,2019-06-30,3.0,1.0,6.0
"Large Cozy  Bedroom Apartment, brownstone",100202479.0,Michelle,1,Bedford-Stuyvesant,40.68642,-73.92864,0,100.0,3.0,86.0,2019-06-28,3.02,1.0,25.0
Santa’s Party House,269606659.0,Steve,1,Bushwick,40.69874,-73.92969,0,150.0,2.0,0.0,2019-06-23,0.72,1.0,365.0
Room in Modern Apartment.,7529823.0,Sean,1,Crown Heights,40.67453,-73.94537,1,45.0,2.0,109.0,2019-06-18,3.3,1.0,131.0
Stylish 1 Bedroom Apt. for 4 p/ NYC - Murray Hill!,86771798.0,Daia,2,Murray Hill,40.74742,-73.9766,0,365.0,5.0,14.0,2019-06-07,0.86,2.0,50.0
West Village/Meatpacking Loft!,24707895.0,Regi,2,Chelsea,40.74052,-74.00423,0,385.0,3.0,3.0,2016-06-20,0.07,1.0,0.0
Spacious Studio Apt on Upper East side,91545870.0,Michelle,2,Upper East Side,40.78132,-73.95148,0,59.0,1.0,4.0,2019-06-30,0.44,2.0,24.0
Perfectly Located Lincoln Center One-Bedroom,147092207.0,Fernando,2,Upper West Side,40.7723,-73.98222,0,200.0,2.0,3.0,2018-04-15,0.13,1.0,2.0
"Art, Design & Comfort.",68228552.0,Assane,1,Bedford-Stuyvesant,40.68417,-73.95297,0,154.0,14.0,2.0,2019-06-10,1.22,2.0,172.0
"UWS 1 bedroom, tree-lined street between 2 parks!",21359759.0,Kristen,2,Upper West Side,40.79939,-73.96875,0,145.0,1.0,20.0,2019-06-30,0.48,1.0,0.0
Heart of Brooklyn 1 Bedroom in 2 bdr apt.,218300937.0,Thomas,1,Clinton Hill,40.68457,-73.96605,1,59.0,3.0,0.0,2019-06-23,0.72,2.0,179.0
Best Deal/Columbus Circle/Renovated,1475015.0,Mike,2,Hell's Kitchen,40.76866,-73.98616,0,87.0,30.0,6.0,2018-10-04,0.1,52.0,365.0
Great 1 Bedroom on Upper East,36578169.0,James,2,Upper East Side,40.77984,-73.94725,0,130.0,2.0,0.0,2019-06-23,0.72,1.0,0.0
1BD Upper West Side NYC,10251511.0,Jordan,2,Upper West Side,40.78918,-73.97927,0,120.0,2.0,5.0,2016-01-01,0.07,1.0,0.0
E 74 & 2nd Avenue,32606852.0,Julie,2,Upper East Side,40.77063,-73.95819,0,123.0,4.0,13.0,2019-05-28,1.94,1.0,1.0
Camp Rockaway,200754542.0,Kent,3,Breezy Point,40.56605,-73.86994,1,195.0,1.0,4.0,2019-06-15,0.35,2.0,160.0
Beautiful Room + Private Bath Same St As Subway!,219727469.0,Marcelo,1,Bedford-Stuyvesant,40.67903,-73.91037,1,60.0,1.0,2.0,2019-05-21,1.05,4.0,9.0
Bright 2BR in Bed-Stuy (20 Minutes to Manhattan!),264983168.0,Ian,1,Bedford-Stuyvesant,40.68366,-73.9192,0,159.0,2.0,1.0,2019-06-23,1.0,1.0,341.0
Charming Carriage House near Prospect Park,4366974.0,Ariana,1,Crown Heights,40.6732,-73.96195,0,300.0,7.0,0.0,2019-06-23,0.72,1.0,0.0
Like a Cottage in the Sky!,271528362.0,Terri,4,Grymes Hill,40.61674,-74.10169,0,175.0,1.0,0.0,2019-06-23,0.72,1.0,350.0
